"category","wordFeatures","Prop","Index","Model","N","Mean","SD","SE"
"function_words","Gustatory",20,"Difference (correlation to AoA)","Gpt-4o",5,NA,NA,NA
"function_words","Gustatory",20,"Difference (correlation to AoA)","Llama-3.1-70B",5,NA,NA,NA
"function_words","Gustatory",30,"Correlation coefficient (AoA)","Gpt-4o",5,NA,NA,NA
"function_words","Gustatory",30,"Correlation coefficient (AoA)","Llama-3.1-70B",5,NA,NA,NA
"function_words","Gustatory",30,"Difference (correlation to AoA)","Gpt-4o",5,NA,NA,NA
"function_words","Gustatory",30,"Difference (correlation to AoA)","Llama-3.1-70B",5,NA,NA,NA
"function_words","Gustatory",40,"Correlation coefficient (AoA)","Gpt-4o",5,NA,NA,NA
"function_words","Gustatory",40,"Correlation coefficient (AoA)","Llama-3.1-70B",5,NA,NA,NA
"function_words","Gustatory",40,"Difference (correlation to AoA)","Gpt-4o",5,NA,NA,NA
"function_words","Gustatory",40,"Difference (correlation to AoA)","Llama-3.1-70B",5,NA,NA,NA
"function_words","Gustatory",50,"Correlation coefficient (AoA)","Gpt-4o",5,NA,NA,NA
"function_words","Gustatory",50,"Correlation coefficient (AoA)","Llama-3.1-70B",5,NA,NA,NA
"function_words","Gustatory",50,"Difference (correlation to AoA)","Gpt-4o",5,NA,NA,NA
"function_words","Gustatory",50,"Difference (correlation to AoA)","Llama-3.1-70B",5,NA,NA,NA
"function_words","Haptic",10,"Correlation coefficient (AoA)","Gpt-4o",5,-0.227572957474524,0.397543663087026,0.177786930937373
"function_words","Haptic",10,"Correlation coefficient (AoA)","Llama-3.1-70B",5,-0.377343619780124,0.241093035725117,0.107820083356629
"function_words","Haptic",10,"Difference (correlation to AoA)","Gpt-4o",5,0.385409255338946,0.381762981363883,0.170729595524525
"function_words","Haptic",10,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.248620805846817,0.206954826148183,0.0925530119077975
"function_words","Haptic",20,"Correlation coefficient (AoA)","Gpt-4o",5,-0.385409255338946,0.455085058150261,0.203520225113686
"function_words","Haptic",20,"Correlation coefficient (AoA)","Llama-3.1-70B",5,-0.395563292450319,0.511246426772665,0.228636352703509
"function_words","Haptic",20,"Difference (correlation to AoA)","Gpt-4o",5,0.387572957474524,0.268137834074981,0.119914884866243
"function_words","Haptic",20,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.378677175458738,0.383369127665806,0.171447885987108
"function_words","Haptic",30,"Correlation coefficient (AoA)","Gpt-4o",5,-0.21650635094611,0.433012701892219,0.193649167310371
"function_words","Haptic",30,"Correlation coefficient (AoA)","Llama-3.1-70B",5,-0.166666666666667,0.763762615825973,0.341565025531987
"function_words","Haptic",30,"Difference (correlation to AoA)","Gpt-4o",5,0.46650635094611,0.0669872981077806,0.0299576304396081
"function_words","Haptic",30,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.666666666666667,0.288675134594813,0.129099444873581
"function_words","Haptic",40,"Correlation coefficient (AoA)","Gpt-4o",5,-0.2,0.447213595499958,0.2
"function_words","Haptic",40,"Correlation coefficient (AoA)","Llama-3.1-70B",5,0,0.408248290463863,0.182574185835055
"function_words","Haptic",40,"Difference (correlation to AoA)","Gpt-4o",5,0.5,0,0
"function_words","Haptic",40,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.5,0.408248290463863,0.182574185835055
"function_words","Haptic",50,"Correlation coefficient (AoA)","Gpt-4o",5,-0.333333333333333,1.15470053837925,0.516397779494322
"function_words","Haptic",50,"Correlation coefficient (AoA)","Llama-3.1-70B",5,-0.333333333333333,1.15470053837925,0.516397779494322
"function_words","Haptic",50,"Difference (correlation to AoA)","Gpt-4o",5,0.166666666666667,0.288675134594813,0.129099444873581
"function_words","Haptic",50,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.166666666666667,0.288675134594813,0.129099444873581
"function_words","Interoceptive",10,"Correlation coefficient (AoA)","Gpt-4o",5,-0.0909020362715268,0.243624294298873,0.108952096604539
"function_words","Interoceptive",10,"Correlation coefficient (AoA)","Llama-3.1-70B",5,-0.68901888157016,0.298707543720101,0.133586074630027
"function_words","Interoceptive",10,"Difference (correlation to AoA)","Gpt-4o",5,0.709097963728473,0.243624294298873,0.108952096604539
"function_words","Interoceptive",10,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.185322767455097,0.244654662785988,0.109412891400352
"function_words","Interoceptive",20,"Correlation coefficient (AoA)","Gpt-4o",5,-0.199212735423957,0.441403785666339,0.197401774055136
"function_words","Interoceptive",20,"Correlation coefficient (AoA)","Llama-3.1-70B",5,-0.438742588672279,0.106100948759758,0.047449786780808
"function_words","Interoceptive",20,"Difference (correlation to AoA)","Gpt-4o",5,0.580787264576043,0.303111638228191,0.135555645569912
"function_words","Interoceptive",20,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.327924077994387,0.284106469116467,0.127056275558373
"function_words","Interoceptive",30,"Correlation coefficient (AoA)","Gpt-4o",5,-0.625,0.478713553878169,0.214087209644419
"function_words","Interoceptive",30,"Correlation coefficient (AoA)","Llama-3.1-70B",5,-0.3,0.670820393249937,0.3
"function_words","Interoceptive",30,"Difference (correlation to AoA)","Gpt-4o",5,0.5,0.408248290463863,0.182574185835055
"function_words","Interoceptive",30,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.8,0.570087712549569,0.254950975679639
"function_words","Interoceptive",40,"Correlation coefficient (AoA)","Gpt-4o",5,-0.0732050807568877,0.786321353003479,0.351653599495078
"function_words","Interoceptive",40,"Correlation coefficient (AoA)","Llama-3.1-70B",5,0,0.866025403784439,0.387298334620742
"function_words","Interoceptive",40,"Difference (correlation to AoA)","Gpt-4o",5,0.773205080756888,0.507128856379174,0.226794919243112
"function_words","Interoceptive",40,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.666666666666667,0.632708962668551,0.282956050100051
"function_words","Interoceptive",50,"Correlation coefficient (AoA)","Gpt-4o",5,0.666666666666667,0.577350269189626,0.258198889747161
"function_words","Interoceptive",50,"Correlation coefficient (AoA)","Llama-3.1-70B",5,0.25,1.06066017177982,0.474341649025257
"function_words","Interoceptive",50,"Difference (correlation to AoA)","Gpt-4o",5,0.833333333333333,1.04083299973307,0.465474668125631
"function_words","Interoceptive",50,"Difference (correlation to AoA)","Llama-3.1-70B",5,1,1.41421356237309,0.632455532033676
"function_words","Olfactory",10,"Correlation coefficient (AoA)","Gpt-4o",5,NA,NA,NA
"function_words","Olfactory",10,"Correlation coefficient (AoA)","Llama-3.1-70B",5,NA,NA,NA
"function_words","Olfactory",10,"Difference (correlation to AoA)","Gpt-4o",5,NA,NA,NA
"function_words","Olfactory",10,"Difference (correlation to AoA)","Llama-3.1-70B",5,NA,NA,NA
"function_words","Olfactory",20,"Correlation coefficient (AoA)","Gpt-4o",5,-0.866025403784439,NA,NA
"function_words","Olfactory",20,"Correlation coefficient (AoA)","Llama-3.1-70B",5,NA,NA,NA
"function_words","Olfactory",20,"Difference (correlation to AoA)","Gpt-4o",5,1.86602540378444,NA,NA
"function_words","Olfactory",20,"Difference (correlation to AoA)","Llama-3.1-70B",5,NA,NA,NA
"function_words","Olfactory",30,"Correlation coefficient (AoA)","Gpt-4o",5,NA,NA,NA
"function_words","Olfactory",30,"Correlation coefficient (AoA)","Llama-3.1-70B",5,NA,NA,NA
"function_words","Olfactory",30,"Difference (correlation to AoA)","Gpt-4o",5,NA,NA,NA
"function_words","Olfactory",30,"Difference (correlation to AoA)","Llama-3.1-70B",5,NA,NA,NA
"function_words","Olfactory",40,"Correlation coefficient (AoA)","Gpt-4o",5,NA,NA,NA
"function_words","Olfactory",40,"Correlation coefficient (AoA)","Llama-3.1-70B",5,NA,NA,NA
"function_words","Olfactory",40,"Difference (correlation to AoA)","Gpt-4o",5,NA,NA,NA
"function_words","Olfactory",40,"Difference (correlation to AoA)","Llama-3.1-70B",5,NA,NA,NA
"function_words","Olfactory",50,"Correlation coefficient (AoA)","Gpt-4o",5,NA,NA,NA
"function_words","Olfactory",50,"Correlation coefficient (AoA)","Llama-3.1-70B",5,NA,NA,NA
"function_words","Olfactory",50,"Difference (correlation to AoA)","Gpt-4o",5,NA,NA,NA
"function_words","Olfactory",50,"Difference (correlation to AoA)","Llama-3.1-70B",5,NA,NA,NA
"function_words","Visual",10,"Correlation coefficient (AoA)","Gpt-4o",5,-0.361410440255032,0.163487360653141,0.0731137703764894
"function_words","Visual",10,"Correlation coefficient (AoA)","Llama-3.1-70B",5,-0.207269011611089,0.0882131365549675,0.0394501139690758
"function_words","Visual",10,"Difference (correlation to AoA)","Gpt-4o",5,0.761410440255032,0.163487360653141,0.0731137703764894
"function_words","Visual",10,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.607269011611089,0.0882131365549675,0.0394501139690758
"function_words","Visual",20,"Correlation coefficient (AoA)","Gpt-4o",5,-0.117836297864422,0.52002022692371,0.232560115415256
"function_words","Visual",20,"Correlation coefficient (AoA)","Llama-3.1-70B",5,-0.202163702135578,0.46310673983338,0.207107630221149
"function_words","Visual",20,"Difference (correlation to AoA)","Gpt-4o",5,0.457836297864422,0.355100663318798,0.15880584440722
"function_words","Visual",20,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.542163702135578,0.287736698735908,0.128679763598974
"function_words","Visual",30,"Correlation coefficient (AoA)","Gpt-4o",5,0.0334936490538903,0.762782778579463,0.34112682899397
"function_words","Visual",30,"Correlation coefficient (AoA)","Llama-3.1-70B",5,0.125,0.75,0.335410196624969
"function_words","Visual",30,"Difference (correlation to AoA)","Gpt-4o",5,0.46650635094611,0.413707583655953,0.185015655972378
"function_words","Visual",30,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.375,0.172649730810374,0.0772113068778073
"function_words","Visual",40,"Correlation coefficient (AoA)","Gpt-4o",5,0,0.353553390593274,0.158113883008419
"function_words","Visual",40,"Correlation coefficient (AoA)","Llama-3.1-70B",5,0.373205080756888,0.372018090449317,0.166371547820868
"function_words","Visual",40,"Difference (correlation to AoA)","Gpt-4o",5,0.6,0.418330013267038,0.187082869338697
"function_words","Visual",40,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.226794919243112,0.255327982925234,0.114186145275746
"function_words","Visual",50,"Correlation coefficient (AoA)","Gpt-4o",5,-0.333333333333333,1.15470053837925,0.516397779494322
"function_words","Visual",50,"Correlation coefficient (AoA)","Llama-3.1-70B",5,-0.166666666666667,1.04083299973307,0.465474668125631
"function_words","Visual",50,"Difference (correlation to AoA)","Gpt-4o",5,0.166666666666667,0.288675134594813,0.129099444873581
"function_words","Visual",50,"Difference (correlation to AoA)","Llama-3.1-70B",5,0,0,0
"function_words","Foot_leg",10,"Correlation coefficient (AoA)","Gpt-4o",5,-0.447213595499958,NA,NA
"function_words","Foot_leg",10,"Correlation coefficient (AoA)","Llama-3.1-70B",5,-0.507703317938171,0.216077173170125,0.0966326495188786
"function_words","Foot_leg",10,"Difference (correlation to AoA)","Gpt-4o",5,0.352786404500042,NA,NA
"function_words","Foot_leg",10,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.292296682061829,0.216077173170125,0.0966326495188786
"function_words","Foot_leg",20,"Correlation coefficient (AoA)","Gpt-4o",5,-0.345001481145107,0.358239688449805,0.160209659122422
"function_words","Foot_leg",20,"Correlation coefficient (AoA)","Llama-3.1-70B",5,-0.409877849623515,0.402354459986333,0.179938384715932
"function_words","Foot_leg",20,"Difference (correlation to AoA)","Gpt-4o",5,0.429998518854893,0.284901577691208,0.127411858922896
"function_words","Foot_leg",20,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.534139086232777,0.164416622533747,0.0735293489232764
"function_words","Foot_leg",30,"Correlation coefficient (AoA)","Gpt-4o",5,-0.899519052838329,0.0669872981077806,0.0299576304396081
"function_words","Foot_leg",30,"Correlation coefficient (AoA)","Llama-3.1-70B",5,-0.866025403784439,0,0
"function_words","Foot_leg",30,"Difference (correlation to AoA)","Gpt-4o",5,0.15849364905389,0.152087731168708,0.068015701087389
"function_words","Foot_leg",30,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.25,0.164084699611768,0.0733809084799093
"function_words","Foot_leg",40,"Correlation coefficient (AoA)","Gpt-4o",5,-0.34150635094611,0.823305056677837,0.368193214590192
"function_words","Foot_leg",40,"Correlation coefficient (AoA)","Llama-3.1-70B",5,-0.0915063509461097,0.567599139929496,0.253838052170553
"function_words","Foot_leg",40,"Difference (correlation to AoA)","Gpt-4o",5,0.40849364905389,0.641471107007747,0.286874600174273
"function_words","Foot_leg",40,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.65849364905389,0.421700386947056,0.188590146270316
"function_words","Foot_leg",50,"Correlation coefficient (AoA)","Gpt-4o",5,0.25,1.06066017177982,0.474341649025257
"function_words","Foot_leg",50,"Correlation coefficient (AoA)","Llama-3.1-70B",5,-0.333333333333333,1.15470053837925,0.516397779494322
"function_words","Foot_leg",50,"Difference (correlation to AoA)","Gpt-4o",5,1,1.41421356237309,0.632455532033676
"function_words","Foot_leg",50,"Difference (correlation to AoA)","Llama-3.1-70B",5,1.5,0.866025403784438,0.387298334620742
"function_words","Hand_arm",10,"Correlation coefficient (AoA)","Gpt-4o",5,-0.847213595499958,0.0667701070844379,0.0298604996611487
"function_words","Hand_arm",10,"Correlation coefficient (AoA)","Llama-3.1-70B",5,-0.460777622262607,0.130046057595084,0.058158364997692
"function_words","Hand_arm",10,"Difference (correlation to AoA)","Gpt-4o",5,0.047213595499958,0.0667701070844379,0.0298604996611487
"function_words","Hand_arm",10,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.339222377737393,0.130046057595084,0.058158364997692
"function_words","Hand_arm",20,"Correlation coefficient (AoA)","Gpt-4o",5,-0.391639777949432,0.29570174513573,0.132241840637762
"function_words","Hand_arm",20,"Correlation coefficient (AoA)","Llama-3.1-70B",5,-0.484362052948288,0.204307983396757,0.0913693078442094
"function_words","Hand_arm",20,"Difference (correlation to AoA)","Gpt-4o",5,0.388360222050568,0.41815969817624,0.187006702114574
"function_words","Hand_arm",20,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.295637947051712,0.272990200249451,0.12208492898981
"function_words","Hand_arm",30,"Correlation coefficient (AoA)","Gpt-4o",5,-0.919615242270663,0.0733809084799091,0.0328169399223535
"function_words","Hand_arm",30,"Correlation coefficient (AoA)","Llama-3.1-70B",5,-0.933012701892219,0.0773502691896257,0.0345920919971821
"function_words","Hand_arm",30,"Difference (correlation to AoA)","Gpt-4o",5,0.126794919243112,0.149572911441603,0.0668910395151959
"function_words","Hand_arm",30,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.0669872981077806,0.0773502691896257,0.0345920919971821
"function_words","Hand_arm",40,"Correlation coefficient (AoA)","Gpt-4o",5,-0.4,0.821583836257749,0.367423461417477
"function_words","Hand_arm",40,"Correlation coefficient (AoA)","Llama-3.1-70B",5,-0.0446581987385204,0.933813936460656,0.417614288052539
"function_words","Hand_arm",40,"Difference (correlation to AoA)","Gpt-4o",5,0.3,0.670820393249937,0.3
"function_words","Hand_arm",40,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.622008467928146,0.691137396348034,0.309086040005284
"function_words","Hand_arm",50,"Correlation coefficient (AoA)","Gpt-4o",5,-0.333333333333333,1.15470053837925,0.516397779494322
"function_words","Hand_arm",50,"Correlation coefficient (AoA)","Llama-3.1-70B",5,0.5,0.707106781186547,0.316227766016838
"function_words","Hand_arm",50,"Difference (correlation to AoA)","Gpt-4o",5,1.5,0.866025403784438,0.387298334620742
"function_words","Hand_arm",50,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.25,0.353553390593274,0.158113883008419
"function_words","Head",10,"Correlation coefficient (AoA)","Gpt-4o",5,0.2,0.565685424949238,0.25298221281347
"function_words","Head",10,"Correlation coefficient (AoA)","Llama-3.1-70B",5,0.258198889747161,0,0
"function_words","Head",10,"Difference (correlation to AoA)","Gpt-4o",5,0.832455532033676,0.565685424949238,0.25298221281347
"function_words","Head",10,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.890654421780837,0,0
"function_words","Head",20,"Correlation coefficient (AoA)","Gpt-4o",5,0.18954972243679,0.533213614968463,0.238460377919577
"function_words","Head",20,"Correlation coefficient (AoA)","Llama-3.1-70B",5,-0.206098576752271,0.714164665102466,0.319384147659497
"function_words","Head",20,"Difference (correlation to AoA)","Gpt-4o",5,0.788891371462047,0.59126361273576,0.264421126139854
"function_words","Head",20,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.52270610881458,0.525140425066924,0.234849937636555
"function_words","Head",30,"Correlation coefficient (AoA)","Gpt-4o",5,-0.673205080756888,0.428361586809427,0.191569125411111
"function_words","Head",30,"Correlation coefficient (AoA)","Llama-3.1-70B",5,-0.622008467928146,0.542824279798279,0.242758397893264
"function_words","Head",30,"Difference (correlation to AoA)","Gpt-4o",5,0.373205080756888,0.337458748268921,0.15091614014626
"function_words","Head",30,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.333333333333333,0.577350269189626,0.258198889747161
"function_words","Head",40,"Correlation coefficient (AoA)","Gpt-4o",5,0.1,0.741619848709566,0.33166247903554
"function_words","Head",40,"Correlation coefficient (AoA)","Llama-3.1-70B",5,0.288675134594813,0.5,0.223606797749979
"function_words","Head",40,"Difference (correlation to AoA)","Gpt-4o",5,0.819615242270663,0.534124113195615,0.238867565105438
"function_words","Head",40,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.622008467928146,0.542824279798279,0.242758397893264
"function_words","Head",50,"Correlation coefficient (AoA)","Gpt-4o",5,1,0,0
"function_words","Head",50,"Correlation coefficient (AoA)","Llama-3.1-70B",5,1,1.57009245868378e-16,7.0216669371534e-17
"function_words","Head",50,"Difference (correlation to AoA)","Gpt-4o",5,1,1.41421356237309,0.632455532033676
"function_words","Head",50,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.75,1.06066017177982,0.474341649025257
"function_words","Mouth",10,"Correlation coefficient (AoA)","Gpt-4o",5,-0.0736476861652635,0.307000823958968,0.13729494230414
"function_words","Mouth",10,"Correlation coefficient (AoA)","Llama-3.1-70B",5,NA,NA,NA
"function_words","Mouth",10,"Difference (correlation to AoA)","Gpt-4o",5,0.726352313834737,0.307000823958968,0.13729494230414
"function_words","Mouth",10,"Difference (correlation to AoA)","Llama-3.1-70B",5,NA,NA,NA
"function_words","Mouth",20,"Correlation coefficient (AoA)","Gpt-4o",5,-0.216227766016838,0.507602933014074,0.227006932759548
"function_words","Mouth",20,"Correlation coefficient (AoA)","Llama-3.1-70B",5,-0.105409255338946,0.149071198499986,0.0666666666666667
"function_words","Mouth",20,"Difference (correlation to AoA)","Gpt-4o",5,0.508772233983162,0.486739339278348,0.217676449989944
"function_words","Mouth",20,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.794590744661054,0.290492554737295,0.129912219870034
"function_words","Mouth",30,"Correlation coefficient (AoA)","Gpt-4o",5,0,0.5,0.223606797749979
"function_words","Mouth",30,"Correlation coefficient (AoA)","Llama-3.1-70B",5,NA,NA,NA
"function_words","Mouth",30,"Difference (correlation to AoA)","Gpt-4o",5,0.833333333333333,0.288675134594813,0.129099444873581
"function_words","Mouth",30,"Difference (correlation to AoA)","Llama-3.1-70B",5,NA,NA,NA
"function_words","Mouth",40,"Correlation coefficient (AoA)","Gpt-4o",5,-0.433012701892219,0.5,0.223606797749979
"function_words","Mouth",40,"Correlation coefficient (AoA)","Llama-3.1-70B",5,0,NA,NA
"function_words","Mouth",40,"Difference (correlation to AoA)","Gpt-4o",5,0.5,0.366025403784439,0.163691536870763
"function_words","Mouth",40,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.5,NA,NA
"function_words","Mouth",50,"Correlation coefficient (AoA)","Gpt-4o",5,1,NA,NA
"function_words","Mouth",50,"Correlation coefficient (AoA)","Llama-3.1-70B",5,NA,NA,NA
"function_words","Mouth",50,"Difference (correlation to AoA)","Gpt-4o",5,0,NA,NA
"function_words","Mouth",50,"Difference (correlation to AoA)","Llama-3.1-70B",5,NA,NA,NA
"function_words","Torso",10,"Correlation coefficient (AoA)","Gpt-4o",5,-0.429736659610103,0.288178578528709,0.128877378249891
"function_words","Torso",10,"Correlation coefficient (AoA)","Llama-3.1-70B",5,-0.281410440255032,0.225854389251873,0.101005153476777
"function_words","Torso",10,"Difference (correlation to AoA)","Gpt-4o",5,0.570263340389897,0.288178578528709,0.128877378249891
"function_words","Torso",10,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.718589559744968,0.225854389251873,0.101005153476777
"function_words","Torso",20,"Correlation coefficient (AoA)","Gpt-4o",5,-0.650852513373389,0.374076465096206,0.167292080947589
"function_words","Torso",20,"Correlation coefficient (AoA)","Llama-3.1-70B",5,-0.67782707151979,0.28258581539118,0.126376218538377
"function_words","Torso",20,"Difference (correlation to AoA)","Gpt-4o",5,0.349147486626611,0.374076465096206,0.167292080947589
"function_words","Torso",20,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.32217292848021,0.28258581539118,0.126376218538377
"function_words","Torso",30,"Correlation coefficient (AoA)","Gpt-4o",5,-0.558012701892219,0.410076130374097,0.18339162069331
"function_words","Torso",30,"Correlation coefficient (AoA)","Llama-3.1-70B",5,-0.46650635094611,0.541444764221239,0.242141459772007
"function_words","Torso",30,"Difference (correlation to AoA)","Gpt-4o",5,0.441987298107781,0.410076130374097,0.18339162069331
"function_words","Torso",30,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.53349364905389,0.541444764221239,0.242141459772007
"function_words","Torso",40,"Correlation coefficient (AoA)","Gpt-4o",5,0,0.408248290463863,0.182574185835055
"function_words","Torso",40,"Correlation coefficient (AoA)","Llama-3.1-70B",5,0.1,0.651920240520265,0.291547594742265
"function_words","Torso",40,"Difference (correlation to AoA)","Gpt-4o",5,1,0.408248290463863,0.182574185835055
"function_words","Torso",40,"Difference (correlation to AoA)","Llama-3.1-70B",5,1.1,0.651920240520265,0.291547594742265
"function_words","Torso",50,"Correlation coefficient (AoA)","Gpt-4o",5,-0.288675134594813,1.11803398874989,0.5
"function_words","Torso",50,"Correlation coefficient (AoA)","Llama-3.1-70B",5,-1,1.57009245868378e-16,7.0216669371534e-17
"function_words","Torso",50,"Difference (correlation to AoA)","Gpt-4o",5,0.711324865405187,1.11803398874989,0.5
"function_words","Torso",50,"Difference (correlation to AoA)","Llama-3.1-70B",5,0,0,0
"nouns","concreteness",10,"Correlation coefficient (AoA)","Gpt-4o",5,-0.240293126998562,0.155315185022585,0.0694590623296914
"nouns","concreteness",10,"Correlation coefficient (AoA)","Llama-3.1-70B",5,-0.114975375356124,0.151683904145445,0.0678351041523554
"nouns","concreteness",10,"Difference (correlation to AoA)","Gpt-4o",5,0.138739522315375,0.0570722824262426,0.025523500627229
"nouns","concreteness",10,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.13677107166765,0.0662067952535758,0.0296085789518812
"nouns","concreteness",20,"Correlation coefficient (AoA)","Gpt-4o",5,-0.126338145655023,0.0732149783553015,0.032742733714726
"nouns","concreteness",20,"Correlation coefficient (AoA)","Llama-3.1-70B",5,-0.196428036483259,0.144315139432435,0.0645396923906569
"nouns","concreteness",20,"Difference (correlation to AoA)","Gpt-4o",5,0.0827693454626448,0.0243477057126463,0.0108886250139274
"nouns","concreteness",20,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.138667299009504,0.0288979862337227,0.0129235723262914
"nouns","concreteness",30,"Correlation coefficient (AoA)","Gpt-4o",5,-0.134831266101756,0.150282662187843,0.0672084496983307
"nouns","concreteness",30,"Correlation coefficient (AoA)","Llama-3.1-70B",5,-0.35460708042667,0.0983262013457403,0.0439728140356813
"nouns","concreteness",30,"Difference (correlation to AoA)","Gpt-4o",5,0.111272087345534,0.0545445966342835,0.0243930851759128
"nouns","concreteness",30,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.17175316595857,0.143195355504079,0.0640389097938739
"nouns","concreteness",40,"Correlation coefficient (AoA)","Gpt-4o",5,-0.200023139083624,0.113924770955173,0.0509487064353721
"nouns","concreteness",40,"Correlation coefficient (AoA)","Llama-3.1-70B",5,-0.261837678799518,0.167452300052707,0.0748869451813088
"nouns","concreteness",40,"Difference (correlation to AoA)","Gpt-4o",5,0.0897235832043392,0.0677340622490279,0.0302915935162057
"nouns","concreteness",40,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.148325797914075,0.0916454589535953,0.0409850952098812
"nouns","concreteness",50,"Correlation coefficient (AoA)","Gpt-4o",5,-0.290657798621856,0.178947338487858,0.0800276826503028
"nouns","concreteness",50,"Correlation coefficient (AoA)","Llama-3.1-70B",5,-0.292311908245749,0.169006046724827,0.0755818018170439
"nouns","concreteness",50,"Difference (correlation to AoA)","Gpt-4o",5,0.231868470448283,0.125318432892462,0.0560441069562583
"nouns","concreteness",50,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.247637605150532,0.147266001120505,0.0658593578560017
"nouns","adultBOI",10,"Correlation coefficient (AoA)","Gpt-4o",5,-0.0359664173880773,0.0708681238959124,0.0316931884938275
"nouns","adultBOI",10,"Correlation coefficient (AoA)","Llama-3.1-70B",5,-0.0611951173594941,0.0603043609738578,0.0269689300954463
"nouns","adultBOI",10,"Difference (correlation to AoA)","Gpt-4o",5,0.115604005243611,0.0635886954368199,0.028437729119452
"nouns","adultBOI",10,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.090375305272194,0.0570782704026055,0.025526178531668
"nouns","adultBOI",20,"Correlation coefficient (AoA)","Gpt-4o",5,-0.133736457462241,0.0814785684248516,0.0364383235414672
"nouns","adultBOI",20,"Correlation coefficient (AoA)","Llama-3.1-70B",5,-0.187071187020421,0.0467734324398714,0.0209177148953093
"nouns","adultBOI",20,"Difference (correlation to AoA)","Gpt-4o",5,0.0650776037791623,0.0346018006185291,0.0154743956653851
"nouns","adultBOI",20,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.0460733756933547,0.0280742455857271,0.0125551843093418
"nouns","adultBOI",30,"Correlation coefficient (AoA)","Gpt-4o",5,-0.134767337399349,0.0342561388606996,0.0153198110278393
"nouns","adultBOI",30,"Correlation coefficient (AoA)","Llama-3.1-70B",5,-0.130180597885642,0.0684771673879616,0.0306239202372228
"nouns","adultBOI",30,"Difference (correlation to AoA)","Gpt-4o",5,0.0528650408838922,0.0522366508035614,0.0233609404227365
"nouns","adultBOI",30,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.0328616293399774,0.0341104145838316,0.0152546411500295
"nouns","adultBOI",40,"Correlation coefficient (AoA)","Gpt-4o",5,-0.154218494255218,0.0424341429678552,0.0189771256486138
"nouns","adultBOI",40,"Correlation coefficient (AoA)","Llama-3.1-70B",5,-0.178419200351829,0.0451474066346339,0.0201905340485733
"nouns","adultBOI",40,"Difference (correlation to AoA)","Gpt-4o",5,0.0468230275917851,0.0414233085627799,0.018525066759865
"nouns","adultBOI",40,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.0490489258262567,0.0311288111059703,0.01392122753834
"nouns","adultBOI",50,"Correlation coefficient (AoA)","Gpt-4o",5,-0.18529879107948,0.0599441538984066,0.0268078405941093
"nouns","adultBOI",50,"Correlation coefficient (AoA)","Llama-3.1-70B",5,-0.191722245036557,0.0517750236814786,0.0231544944976895
"nouns","adultBOI",50,"Difference (correlation to AoA)","Gpt-4o",5,0.0807174498919599,0.038004210654477,0.0169959996909265
"nouns","adultBOI",50,"Difference (correlation to AoA)","Llama-3.1-70B",5,0.0604049850348337,0.0287574380565026,0.0128607172706158
"nouns","childBOI",10,"Correlation coefficient (AoA)","Gpt-4o",5,-0.249951565105426,0.074224167191211,0.0331940566825715
"nouns","childBOI",10,"Correlation coefficient (AoA)","Llama-3.1-70B",5,-0.189785638179424,0.0552520779817677,0.0247094804530704
